altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
687,,2017-01-16,00,Varias,,15:10,06:30,5514,GRANADA BASE AÉREA,"0,0","946,0","940,8",GRANADA,,"8,9","13,6","6,3","-1,0","4,2"
687,,2017-01-17,00,16,,13:45,07:20,5514,GRANADA BASE AÉREA,"0,0","940,8","935,1",GRANADA,,"8,3","13,8","6,8","-0,1","3,9"
687,,2017-01-18,00,20,,Varias,06:30,5514,GRANADA BASE AÉREA,"0,0","935,9","933,0",GRANADA,,"3,1","4,4","-1,3","-7,0","1,9"
687,,2017-01-19,00,17,,15:10,04:20,5514,GRANADA BASE AÉREA,"0,0","934,0","930,3",GRANADA,,"4,5","7,2","3,1","-1,0","4,2"
687,,2017-01-20,24,00,,14:40,06:40,5514,GRANADA BASE AÉREA,"0,0","935,7","930,9",GRANADA,,"0,5","7,3","3,2","-1,0","1,7"
687,,2017-01-21,Varias,15,,Varias,07:15,5514,GRANADA BASE AÉREA,"0,0","936,3","933,8",GRANADA,,"3,8","10,2","3,0","-4,2",
687,,2017-01-22,24,16,,15:20,05:50,5514,GRANADA BASE AÉREA,"0,0","937,4","935,4",GRANADA,,"7,7","13,0","6,4","-0,2",
687,,2017-01-23,24,15,,15:20,05:30,5514,GRANADA BASE AÉREA,"0,0","941,0","936,6",GRANADA,,"5,8","11,6","4,1","-3,4","1,1"
687,,2017-01-24,23,Varias,,15:20,07:50,5514,GRANADA BASE AÉREA,"0,0","944,0","941,0",GRANADA,,"8,5","12,8","4,6","-3,6","2,5"
687,,2017-01-25,00,Varias,,Varias,06:15,5514,GRANADA BASE AÉREA,"0,0","943,8","939,0",GRANADA,,"8,1","13,5","4,8","-3,8","1,4"
687,,2017-01-26,Varias,Varias,,14:45,03:50,5514,GRANADA BASE AÉREA,"0,5","939,7","932,0",GRANADA,,"1,0","12,0","5,0","-2,0","1,1"
687,,2017-01-27,24,Varias,,14:30,23:59,5514,GRANADA BASE AÉREA,"1,7","938,9","932,0",GRANADA,,"2,4","10,4","8,0","5,6",
687,,2017-01-28,24,00,,14:10,22:00,5514,GRANADA BASE AÉREA,"0,0","945,9","938,9",GRANADA,,"8,5","12,1","8,2","4,2",
687,,2017-01-29,Varias,16,,16:50,06:45,5514,GRANADA BASE AÉREA,"0,0","946,1","943,8",GRANADA,,"7,5","14,5","7,7","0,9",
687,,2017-01-30,00,24,,15:00,06:15,5514,GRANADA BASE AÉREA,"0,0","946,0","939,0",GRANADA,,"8,5","19,0","9,9","0,8",
687,,2017-01-31,00,15,,14:10,05:15,5514,GRANADA BASE AÉREA,"0,0","939,0","935,0",GRANADA,,"8,8","19,5","10,8","2,2","1,1"
687,,2017-02-01,12,00,,14:40,02:00,5514,GRANADA BASE AÉREA,"0,0","940,2","937,6",GRANADA,,"9,2","16,5","9,7","2,9","3,1"
687,,2017-02-02,24,14,,15:15,02:40,5514,GRANADA BASE AÉREA,"1,1","941,8","937,7",GRANADA,,"0,3","14,6","9,3","4,0","0,8"
687,,2017-02-03,Varias,04,,13:30,04:40,5514,GRANADA BASE AÉREA,Ip,"943,8","941,1",GRANADA,,"4,5","14,5","10,1","5,7","1,7"
687,,2017-02-04,11,17,,15:50,06:00,5514,GRANADA BASE AÉREA,"5,6","944,3","941,8",GRANADA,,"2,7","15,0","11,8","8,6",
687,,2017-02-05,24,06,,14:20,23:40,5514,GRANADA BASE AÉREA,"0,2","948,9","940,1",GRANADA,,"7,8","13,6","10,4","7,2",
687,,2017-02-06,09,16,,15:30,04:50,5514,GRANADA BASE AÉREA,"0,0","950,0","947,0",GRANADA,,"8,9","16,2","9,0","1,8","2,5"
687,,2017-02-07,00,Varias,,14:50,06:30,5514,GRANADA BASE AÉREA,"0,0","948,1","943,0",GRANADA,,"5,7","16,6","9,1","1,6","3,3"
687,,2017-02-08,Varias,Varias,,Varias,06:40,5514,GRANADA BASE AÉREA,"0,0","945,0","943,2",GRANADA,,"9,2","14,0","8,0","2,0","3,9"
687,,2017-02-09,00,24,,14:45,07:20,5514,GRANADA BASE AÉREA,"0,0","944,2","933,2",GRANADA,,"7,1","16,5","7,0","-2,5","2,5"
687,,2017-02-10,00,Varias,,10:10,00:40,5514,GRANADA BASE AÉREA,"19,3","933,2","931,2",GRANADA,,"0,0","6,8","4,4","2,0","0,6"
687,,2017-02-11,00,23,,16:00,Varias,5514,GRANADA BASE AÉREA,"1,7","931,4","923,9",GRANADA,,"3,9","13,2","8,6","4,0",
687,,2017-02-12,00,23,,13:10,03:20,5514,GRANADA BASE AÉREA,"7,0","924,4","919,1",GRANADA,,"4,3","17,0","12,2","7,5",
687,,2017-02-13,24,00,,14:20,23:59,5514,GRANADA BASE AÉREA,"0,7","939,0","920,3",GRANADA,,"3,2","14,5","9,8","5,2","2,5"
687,,2017-02-14,24,Varias,,16:20,07:15,5514,GRANADA BASE AÉREA,"0,0","944,9","939,0",GRANADA,,"6,0","14,6","7,7","0,8","1,1"
687,,2017-02-15,24,00,,15:10,05:10,5514,GRANADA BASE AÉREA,"0,0","947,7","944,9",GRANADA,,"9,1","18,6","9,8","1,0","1,7"
687,,2017-02-16,Varias,Varias,,15:30,06:40,5514,GRANADA BASE AÉREA,"0,0","948,5","946,0",GRANADA,,"7,9","17,1","9,3","1,5","1,9"
687,,2017-02-17,00,17,,16:10,04:15,5514,GRANADA BASE AÉREA,"0,0","947,5","943,3",GRANADA,,"6,1","16,4","10,0","3,5","1,4"
687,,2017-02-18,00,24,,16:20,01:05,5514,GRANADA BASE AÉREA,"0,8","944,2","937,9",GRANADA,,"5,6","14,6","9,6","4,6",
687,,2017-02-19,Varias,04,,12:15,Varias,5514,GRANADA BASE AÉREA,"0,0","940,9","936,8",GRANADA,,"3,5","14,8","10,9","7,0",
687,,2017-02-20,00,18,,15:20,01:20,5514,GRANADA BASE AÉREA,"0,0","940,9","937,0",GRANADA,,"0,4","15,8","10,9","6,0","1,9"
687,,2017-02-21,11,Varias,,15:30,06:50,5514,GRANADA BASE AÉREA,"0,0","939,7","936,5",GRANADA,,"5,2","19,4","11,6","3,8","2,5"
687,,2017-02-22,00,18,,15:50,05:20,5514,GRANADA BASE AÉREA,"1,0","938,8","934,0",GRANADA,,"4,6","19,4","13,0","6,5","2,2"
687,,2017-02-23,00,Varias,,14:10,Varias,5514,GRANADA BASE AÉREA,"0,3","934,4","932,0",GRANADA,,"0,0","14,4","11,2","8,0","1,7"
687,,2017-02-24,24,05,,15:20,03:20,5514,GRANADA BASE AÉREA,"0,4","938,1","933,1",GRANADA,,"3,7","16,2","10,7","5,2","1,4"
687,,2017-02-25,24,03,,15:00,23:10,5514,GRANADA BASE AÉREA,"0,0","942,0","938,0",GRANADA,,"7,3","17,0","11,9","6,8",
687,,2017-02-26,10,17,,16:20,00:50,5514,GRANADA BASE AÉREA,"0,0","942,9","939,8",GRANADA,,"8,1","17,8","11,6","5,5",
687,,2017-02-27,00,17,,14:30,00:20,5514,GRANADA BASE AÉREA,"0,0","940,3","937,8",GRANADA,,"5,7","16,0","11,4","6,7","2,5"
687,,2017-02-28,Varias,Varias,,14:40,03:55,5514,GRANADA BASE AÉREA,"0,0","940,8","937,8",GRANADA,,"6,9","15,0","8,8","2,7",
687,,2017-03-01,Varias,Varias,,16:00,04:45,5514,GRANADA BASE AÉREA,"0,0","940,8","938,5",GRANADA,,"9,7","19,0","11,0","3,0","1,9"
687,,2017-03-02,00,Varias,,15:20,06:15,5514,GRANADA BASE AÉREA,"0,0","940,8","936,6",GRANADA,,"9,8","21,0","12,0","3,0",
687,,2017-03-03,00,Varias,,11:20,02:00,5514,GRANADA BASE AÉREA,"5,4","936,6","927,9",GRANADA,,"3,0","21,0","12,9","4,8","5,3"
687,,2017-03-04,24,Varias,,15:30,Varias,5514,GRANADA BASE AÉREA,"3,2","936,0","929,5",GRANADA,,"0,1","13,0","9,2","5,5",
687,,2017-03-05,23,00,,15:10,05:40,5514,GRANADA BASE AÉREA,"0,0","945,9","936,0",GRANADA,,"1,1","14,8","9,4","4,0",
687,,2017-03-06,24,17,,13:50,05:30,5514,GRANADA BASE AÉREA,"0,0","947,0","944,6",GRANADA,,"9,5","18,6","12,2","5,8","2,5"
687,,2017-03-07,10,18,,15:40,06:40,5514,GRANADA BASE AÉREA,"0,0","948,0","943,9",GRANADA,,"10,0","23,0","13,5","4,0","1,4"
687,,2017-03-08,24,18,,15:10,06:10,5514,GRANADA BASE AÉREA,"0,0","947,0","944,8",GRANADA,,"10,6","25,2","14,9","4,6","2,2"
687,,2017-03-09,Varias,Varias,,Varias,04:30,5514,GRANADA BASE AÉREA,"0,0","947,4","944,4",GRANADA,,"9,0","25,0","15,0","5,1","2,8"
687,,2017-03-10,00,18,,15:30,06:15,5514,GRANADA BASE AÉREA,"0,0","945,3","940,8",GRANADA,,"10,6","27,8","16,6","5,4","3,1"
687,,2017-03-11,00,18,,16:40,06:50,5514,GRANADA BASE AÉREA,"0,0","942,2","938,0",GRANADA,,"9,8","26,4","15,9","5,4",
687,,2017-03-12,00,Varias,,13:45,06:30,5514,GRANADA BASE AÉREA,"0,0","940,0","936,0",GRANADA,,"8,1","22,0","15,3","8,6",
687,,2017-03-13,24,05,,00:00,20:10,5514,GRANADA BASE AÉREA,"6,1","938,1","934,3",GRANADA,,"0,6","10,0","7,2","4,4","5,3"
687,,2017-03-14,09,00,,17:10,03:20,5514,GRANADA BASE AÉREA,"4,7","940,0","938,0",GRANADA,,"0,0","15,2","8,8","2,4","1,1"
687,,2017-03-15,24,Varias,,15:10,04:50,5514,GRANADA BASE AÉREA,"0,0","939,9","937,7",GRANADA,,"9,2","19,7","12,8","5,9","5,3"
687,,2017-03-16,01,17,,14:30,05:30,5514,GRANADA BASE AÉREA,"0,0","939,8","936,3",GRANADA,,"9,5","19,8","11,3","2,8","1,1"
687,,2017-03-17,24,17,,16:20,06:20,5514,GRANADA BASE AÉREA,"0,0","939,9","937,1",GRANADA,,"7,1","19,6","11,7","3,8","1,7"
687,,2017-03-18,Varias,17,,14:50,06:20,5514,GRANADA BASE AÉREA,"0,0","940,9","938,7",GRANADA,,"9,8","20,5","11,8","3,2",
687,,2017-03-19,00,18,,15:55,05:35,5514,GRANADA BASE AÉREA,"0,0","940,8","935,4",GRANADA,,"9,0","21,6","11,8","1,9",
687,,2017-03-20,24,16,,14:20,03:10,5514,GRANADA BASE AÉREA,"0,0","938,7","935,9",GRANADA,,"8,2","22,4","14,5","6,6","2,2"
687,,2017-03-21,Varias,17,,15:15,02:40,5514,GRANADA BASE AÉREA,"0,0","940,1","938,5",GRANADA,,"2,8","15,6","10,2","4,9","3,1"
687,,2017-03-22,00,18,,15:40,06:10,5514,GRANADA BASE AÉREA,"0,3","940,1","935,0",GRANADA,,"7,7","15,0","10,4","5,8","2,5"
687,,2017-03-23,00,16,,16:05,23:59,5514,GRANADA BASE AÉREA,"0,0","935,2","931,5",GRANADA,,"10,8","11,6","6,7","1,8","3,3"
687,,2017-03-24,24,Varias,,12:40,05:50,5514,GRANADA BASE AÉREA,"0,0","935,8","932,3",GRANADA,,"5,7","12,0","5,2","-1,5","3,9"
687,,2017-03-25,Varias,Varias,,14:30,Varias,5514,GRANADA BASE AÉREA,"0,0","937,0","934,8",GRANADA,,"8,6","14,5","6,6","-1,2",
687,,2017-03-26,23,18,,Varias,04:20,5514,GRANADA BASE AÉREA,"1,1","938,3","932,0",GRANADA,,"10,4","18,5","9,2","0,0",
687,,2017-03-27,24,01,,16:20,Varias,5514,GRANADA BASE AÉREA,"0,0","944,3","937,9",GRANADA,,"8,7","16,5","10,5","4,5",
687,,2017-03-28,24,Varias,,14:50,06:40,5514,GRANADA BASE AÉREA,"0,0","947,0","942,2",GRANADA,,"10,5","21,2","12,2","3,2",
687,,2017-03-29,00,18,,14:10,05:30,5514,GRANADA BASE AÉREA,"0,0","947,0","943,5",GRANADA,,"11,1","21,4","12,7","4,0","3,1"
687,,2017-03-30,00,Varias,,14:50,05:50,5514,GRANADA BASE AÉREA,"0,0","944,9","941,2",GRANADA,,"9,4","23,0","13,8","4,5",
687,,2017-03-31,10,17,,14:30,Varias,5514,GRANADA BASE AÉREA,"0,0","943,1","940,0",GRANADA,,"10,7","23,6","15,3","7,0",
687,,2017-04-01,07,16,,14:50,06:20,5514,GRANADA BASE AÉREA,"0,0","942,3","940,2",GRANADA,,"11,3","20,0","13,4","6,8",
687,,2017-04-02,Varias,Varias,,16:20,06:20,5514,GRANADA BASE AÉREA,"0,0","941,9","937,7",GRANADA,,"11,5","22,5","12,0","1,6",
687,,2017-04-03,23,Varias,,14:10,03:15,5514,GRANADA BASE AÉREA,"0,0","942,3","939,0",GRANADA,,"11,4","22,2","13,6","5,0",
687,,2017-04-04,00,18,,15:20,05:20,5514,GRANADA BASE AÉREA,"0,0","942,2","938,5",GRANADA,,"11,7","22,8","12,8","2,8",
687,,2017-04-05,00,17,,Varias,06:10,5514,GRANADA BASE AÉREA,"0,0","940,2","934,9",GRANADA,,"10,5","23,0","13,8","4,5",
687,,2017-04-06,23,14,,13:50,05:20,5514,GRANADA BASE AÉREA,"0,0","938,1","935,0",GRANADA,,"11,7","20,6","12,6","4,5",
687,,2017-04-07,24,16,,16:00,05:50,5514,GRANADA BASE AÉREA,"0,0","939,9","936,8",GRANADA,,"11,5","20,8","12,1","3,4",
687,,2017-04-08,24,17,,15:55,05:50,5514,GRANADA BASE AÉREA,"0,0","941,1","938,6",GRANADA,,"11,9","20,3","11,6","3,0",
687,,2017-04-09,24,17,,14:30,05:30,5514,GRANADA BASE AÉREA,"0,0","943,0","939,9",GRANADA,,"11,4","22,8","13,8","4,7",
687,,2017-04-10,Varias,17,,14:30,05:20,5514,GRANADA BASE AÉREA,"0,0","943,0","940,4",GRANADA,,"11,9","23,8","14,0","4,2",
687,,2017-04-11,Varias,Varias,,15:10,06:10,5514,GRANADA BASE AÉREA,"0,0","943,1","939,8",GRANADA,,"10,7","26,6","16,0","5,4",
687,,2017-04-12,00,17,,16:05,05:50,5514,GRANADA BASE AÉREA,"0,0","942,6","938,3",GRANADA,,"11,9","28,0","17,3","6,6",
687,,2017-04-13,00,18,,15:40,05:50,5514,GRANADA BASE AÉREA,"0,0","941,0","938,0",GRANADA,,"10,7","27,8","17,6","7,4",
687,,2017-04-14,Varias,Varias,,14:40,05:40,5514,GRANADA BASE AÉREA,"0,0","940,3","938,0",GRANADA,,"8,8","26,4","17,6","8,9",
687,,2017-04-15,09,Varias,,15:50,Varias,5514,GRANADA BASE AÉREA,"0,0","940,5","938,0",GRANADA,,"10,7","27,4","18,0","8,6",
687,,2017-04-16,12,18,,15:40,06:15,5514,GRANADA BASE AÉREA,"0,0","941,0","938,9",GRANADA,,"8,8","26,5","18,2","9,8",
687,,2017-04-17,00,Varias,,15:30,05:40,5514,GRANADA BASE AÉREA,"0,0","939,9","936,0",GRANADA,,"10,9","28,2","18,6","9,0",
687,,2017-04-18,00,19,,14:10,04:15,5514,GRANADA BASE AÉREA,"0,0","937,6","932,0",GRANADA,,"11,6","29,7","19,8","9,8",
687,,2017-04-19,24,04,,12:40,04:50,5514,GRANADA BASE AÉREA,"0,0","936,8","933,7",GRANADA,,"8,6","25,5","18,3","11,1",
687,,2017-04-20,24,Varias,,14:30,04:10,5514,GRANADA BASE AÉREA,"0,0","939,0","935,8",GRANADA,,"10,9","22,5","16,0","9,4",
687,,2017-04-21,23,17,,16:50,05:30,5514,GRANADA BASE AÉREA,"0,0","942,1","938,6",GRANADA,,"11,5","23,6","14,6","5,6",
687,,2017-04-22,00,18,,14:30,06:00,5514,GRANADA BASE AÉREA,"0,0","942,0","937,1",GRANADA,,"10,3","23,6","14,9","6,2",
687,,2017-04-23,00,Varias,,14:15,01:50,5514,GRANADA BASE AÉREA,"0,0","938,4","935,8",GRANADA,,"8,9","24,5","17,6","10,6",
687,,2017-04-24,Varias,16,,12:40,05:15,5514,GRANADA BASE AÉREA,Ip,"937,2","934,4",GRANADA,,"4,8","25,4","17,0","8,5","2,8"
687,,2017-04-25,00,18,,12:40,05:50,5514,GRANADA BASE AÉREA,"0,0","935,0","930,4",GRANADA,,"9,4","25,6","18,9","12,2","3,3"
687,,2017-04-26,00,15,,13:40,03:15,5514,GRANADA BASE AÉREA,"0,5","931,8","929,8",GRANADA,,"8,3","22,2","15,7","9,2",
687,,2017-04-27,24,16,,14:40,07:20,5514,GRANADA BASE AÉREA,"7,8","932,0","930,0",GRANADA,,"4,1","21,0","16,0","11,0",
687,,2017-04-28,24,06,,13:30,23:59,5514,GRANADA BASE AÉREA,"17,5","933,2","930,8",GRANADA,,"0,0","13,4","11,6","9,8",
687,,2017-04-29,24,05,,13:50,02:30,5514,GRANADA BASE AÉREA,Ip,"935,3","932,9",GRANADA,,"3,4","18,2","13,5","8,8",
687,,2017-04-30,24,02,,14:20,01:50,5514,GRANADA BASE AÉREA,"0,0","938,3","935,0",GRANADA,,"11,3","18,8","15,1","11,4",
687,,2017-05-01,24,15,,16:10,04:50,5514,GRANADA BASE AÉREA,"0,0","940,0","938,2",GRANADA,,"13,0","22,4","15,6","8,8",
687,,2017-05-02,Varias,Varias,,15:45,04:00,5514,GRANADA BASE AÉREA,"0,0","940,2","936,2",GRANADA,,"12,8","24,5","16,5","8,5",
687,,2017-05-03,00,Varias,,14:10,06:30,5514,GRANADA BASE AÉREA,"0,0","937,2","933,0",GRANADA,,"12,4","27,6","18,3","9,0",
687,,2017-05-04,00,16,,12:20,05:20,5514,GRANADA BASE AÉREA,"0,0","934,2","929,0",GRANADA,,"10,3","32,2","21,0","9,8","3,9"
687,,2017-05-05,24,00,,13:15,Varias,5514,GRANADA BASE AÉREA,"0,0","937,3","929,2",GRANADA,,"9,0","26,4","19,7","13,0",
687,,2017-05-06,Varias,Varias,,16:45,05:00,5514,GRANADA BASE AÉREA,"0,0","939,5","937,2",GRANADA,,"12,9","25,0","17,0","9,0",
687,,2017-05-07,Varias,18,,15:50,04:20,5514,GRANADA BASE AÉREA,"0,0","939,5","937,9",GRANADA,,"12,8","27,0","18,2","9,5",
687,,2017-05-08,00,24,,Varias,05:10,5514,GRANADA BASE AÉREA,"0,0","939,5","935,0",GRANADA,,"12,9","29,2","19,5","9,8",
687,,2017-05-09,00,18,,13:35,03:15,5514,GRANADA BASE AÉREA,"0,0","935,0","929,2",GRANADA,,"12,8","28,5","20,2","11,8",
687,,2017-05-10,00,Varias,,15:10,03:45,5514,GRANADA BASE AÉREA,"0,5","930,3","926,1",GRANADA,,"2,5","24,6","17,3","10,0",
687,,2017-05-11,Varias,00,,15:00,22:00,5514,GRANADA BASE AÉREA,"0,8","930,0","926,1",GRANADA,,"5,0","19,6","15,3","11,0",
687,,2017-05-12,24,03,,15:10,04:40,5514,GRANADA BASE AÉREA,"2,0","937,0","929,1",GRANADA,,"3,5","20,8","14,6","8,4",
687,,2017-05-13,24,00,,15:15,05:20,5514,GRANADA BASE AÉREA,"0,0","942,2","937,0",GRANADA,,"11,2","22,5","16,0","9,5",
687,,2017-05-14,24,Varias,,Varias,05:10,5514,GRANADA BASE AÉREA,"0,0","945,5","942,2",GRANADA,,"12,5","26,0","17,2","8,3",
687,,2017-05-15,09,18,,13:10,04:50,5514,GRANADA BASE AÉREA,"0,0","946,5","943,7",GRANADA,,"11,6","29,0","20,4","11,8",
687,,2017-05-16,00,18,,14:45,05:20,5514,GRANADA BASE AÉREA,"0,0","945,2","941,3",GRANADA,,"8,9","28,7","20,2","11,8",
687,,2017-05-17,00,19,,14:45,05:30,5514,GRANADA BASE AÉREA,"0,0","942,8","936,7",GRANADA,,"10,9","30,9","21,4","12,0","2,8"
687,,2017-05-18,23,14,,12:20,04:20,5514,GRANADA BASE AÉREA,"0,0","938,2","935,0",GRANADA,,"13,0","26,4","19,0","11,6",
687,,2017-05-19,24,18,,15:55,05:10,5514,GRANADA BASE AÉREA,"0,0","940,2","937,8",GRANADA,,"13,4","27,9","18,2","8,4",
687,,2017-05-20,Varias,18,,16:00,05:30,5514,GRANADA BASE AÉREA,"0,0","941,1","939,0",GRANADA,,"13,2","29,2","19,8","10,5",
687,,2017-05-21,00,Varias,,Varias,05:50,5514,GRANADA BASE AÉREA,"0,0","940,8","936,3",GRANADA,,"0,0","27,5","21,0","14,5",
687,,2017-05-22,09,18,,15:00,05:30,5514,GRANADA BASE AÉREA,"0,0","937,2","934,8",GRANADA,,"12,7","32,2","23,1","14,0",
687,,2017-05-23,24,Varias,,15:15,05:10,5514,GRANADA BASE AÉREA,"0,0","939,0","936,1",GRANADA,,"12,5","32,0","22,8","13,5",
687,,2017-05-24,Varias,18,,12:45,04:45,5514,GRANADA BASE AÉREA,"0,0","939,0","935,3",GRANADA,,"12,6","32,1","23,0","14,0",
687,,2017-05-25,00,Varias,,13:20,05:40,5514,GRANADA BASE AÉREA,"0,0","937,6","933,0",GRANADA,,"11,2","34,6","25,0","15,3",
687,,2017-05-26,00,Varias,,15:00,Varias,5514,GRANADA BASE AÉREA,"0,0","939,5","932,8",GRANADA,,"10,6","33,0","23,8","14,6",
687,,2017-05-27,24,Varias,,14:50,06:10,5514,GRANADA BASE AÉREA,"0,0","937,0","933,9",GRANADA,,"9,2","32,5","23,6","14,6",
687,,2017-05-28,21,18,,14:40,05:20,5514,GRANADA BASE AÉREA,"0,0","938,3","936,0",GRANADA,,"9,0","28,5","21,2","14,0",
687,,2017-05-29,00,Varias,,17:00,06:20,5514,GRANADA BASE AÉREA,"0,0","938,2","935,6",GRANADA,,"7,4","27,0","21,2","15,5",
687,,2017-05-30,24,17,,14:05,Varias,5514,GRANADA BASE AÉREA,"0,0","937,9","934,9",GRANADA,,"13,1","28,8","21,6","14,5",
687,,2017-05-31,07,18,,14:15,04:50,5514,GRANADA BASE AÉREA,"0,0","939,2","936,2",GRANADA,,"13,5","30,0","21,7","13,4",
687,,2017-06-01,07,18,,15:40,05:20,5514,GRANADA BASE AÉREA,"0,0","939,8","936,7",GRANADA,,"12,1","32,2","24,4","16,5",
687,,2017-06-02,00,20,,13:50,05:30,5514,GRANADA BASE AÉREA,"0,0","938,9","935,6",GRANADA,,"11,6","33,0","25,2","17,4",
687,,2017-06-03,10,18,,15:50,05:10,5514,GRANADA BASE AÉREA,"0,0","938,0","935,1",GRANADA,,"12,9","31,8","24,4","17,0",
687,,2017-06-04,Varias,Varias,,15:00,04:40,5514,GRANADA BASE AÉREA,"0,0","937,3","934,5",GRANADA,,"13,0","30,0","22,6","15,2",
687,,2017-06-05,08,18,,15:50,05:45,5514,GRANADA BASE AÉREA,"0,0","938,3","935,9",GRANADA,,"13,6","29,6","21,6","13,5",
687,,2017-06-06,24,18,,15:50,04:20,5514,GRANADA BASE AÉREA,"0,0","938,1","935,9",GRANADA,,"13,7","31,6","22,0","12,4",
687,,2017-06-07,Varias,Varias,,13:50,05:30,5514,GRANADA BASE AÉREA,"0,0","939,3","937,0",GRANADA,,"13,2","33,0","23,5","14,0",
687,,2017-06-08,00,19,,12:40,05:00,5514,GRANADA BASE AÉREA,"0,0","938,0","934,9",GRANADA,,"12,8","33,6","24,3","15,0",
687,,2017-06-09,24,18,,15:30,05:20,5514,GRANADA BASE AÉREA,"0,0","938,0","936,4",GRANADA,,"9,5","32,8","24,6","16,4",
687,,2017-06-10,24,18,,13:15,05:40,5514,GRANADA BASE AÉREA,"0,0","938,9","936,6",GRANADA,,"12,9","33,6","24,8","16,0",
687,,2017-06-11,00,17,,14:05,05:50,5514,GRANADA BASE AÉREA,"0,0","938,9","935,8",GRANADA,,"13,6","35,6","26,8","18,0",
687,,2017-06-12,00,18,,13:30,04:30,5514,GRANADA BASE AÉREA,"0,0","938,0","933,8",GRANADA,,"13,6","35,2","26,1","17,0",
687,,2017-06-13,24,Varias,,Varias,04:30,5514,GRANADA BASE AÉREA,"0,0","935,0","932,9",GRANADA,,"12,6","36,6","27,0","17,4",
687,,2017-06-14,24,16,,14:55,05:00,5514,GRANADA BASE AÉREA,"0,0","937,2","934,4",GRANADA,,"13,1","39,0","29,0","19,0",
687,,2017-06-15,24,15,,16:15,04:40,5514,GRANADA BASE AÉREA,"0,0","940,0","936,7",GRANADA,,"9,5","40,2","31,2","22,2",
687,,2017-06-16,Varias,15,,13:50,05:20,5514,GRANADA BASE AÉREA,"1,6","941,0","938,3",GRANADA,,"8,1","39,0","30,0","21,0",
687,,2017-06-17,00,18,,Varias,04:50,5514,GRANADA BASE AÉREA,"0,0","941,0","936,0",GRANADA,,"8,9","38,0","27,8","17,5",
687,,2017-06-18,24,Varias,,12:20,04:40,5514,GRANADA BASE AÉREA,"0,0","938,1","936,0",GRANADA,,"8,7","36,2","28,4","20,5",
687,,2017-06-19,24,16,,12:30,05:40,5514,GRANADA BASE AÉREA,"0,0","939,9","937,0",GRANADA,,"13,1","36,0","27,9","19,8",
687,,2017-06-20,00,18,,14:00,04:40,5514,GRANADA BASE AÉREA,"0,0","939,9","936,9",GRANADA,,"13,4","35,7","27,4","19,0",
687,,2017-06-21,24,Varias,,13:55,04:40,5514,GRANADA BASE AÉREA,"0,0","939,3","936,6",GRANADA,,"13,5","36,6","28,0","19,4",
687,,2017-06-22,24,17,,13:50,05:40,5514,GRANADA BASE AÉREA,"0,0","942,1","939,1",GRANADA,,"13,5","35,7","27,4","19,0",
687,,2017-06-23,07,17,,16:05,03:50,5514,GRANADA BASE AÉREA,"0,0","943,7","940,7",GRANADA,,"12,8","38,2","29,6","21,0",
687,,2017-06-24,00,19,,13:40,04:50,5514,GRANADA BASE AÉREA,"0,0","943,0","938,0",GRANADA,,"12,6","38,2","28,5","18,8",
687,,2017-06-25,05,20,,15:40,23:00,5514,GRANADA BASE AÉREA,Ip,"938,5","933,0",GRANADA,,"3,5","35,0","27,5","20,0",
687,,2017-06-26,10,18,,14:50,05:10,5514,GRANADA BASE AÉREA,"0,0","935,3","933,1",GRANADA,,"12,0","34,8","26,4","18,0",
687,,2017-06-27,24,05,,13:20,04:25,5514,GRANADA BASE AÉREA,"0,0","936,4","933,2",GRANADA,,"10,7","31,3","25,2","19,0",
687,,2017-06-28,Varias,Varias,,13:45,04:50,5514,GRANADA BASE AÉREA,"0,0","937,2","935,0",GRANADA,,"13,7","27,5","22,5","17,5","4,2"
687,,2017-06-29,24,18,,14:40,Varias,5514,GRANADA BASE AÉREA,"0,0","936,5","934,3",GRANADA,,"13,1","26,2","20,9","15,6",
687,,2017-06-30,24,03,,14:10,05:10,5514,GRANADA BASE AÉREA,"0,0","939,9","936,2",GRANADA,,"13,6","25,4","19,1","12,8",
687,,2017-07-01,24,16,,15:00,05:30,5514,GRANADA BASE AÉREA,"0,0","943,1","939,7",GRANADA,,"13,7","29,0","20,4","11,9",
687,,2017-07-02,00,19,,15:10,04:15,5514,GRANADA BASE AÉREA,"0,0","943,1","940,0",GRANADA,,"13,7","31,0","21,8","12,5",
687,,2017-07-03,00,18,,15:30,04:50,5514,GRANADA BASE AÉREA,"0,0","942,3","938,2",GRANADA,,"13,7","33,8","24,1","14,4",
687,,2017-07-04,00,Varias,,Varias,04:40,5514,GRANADA BASE AÉREA,"0,0","940,0","936,0",GRANADA,,"12,6","34,9","25,0","15,0",
687,,2017-07-05,Varias,16,,14:50,05:20,5514,GRANADA BASE AÉREA,"0,0","937,9","934,8",GRANADA,,"9,1","36,2","26,9","17,6",
687,14.0,2017-07-06,24,Varias,08:40,10:40,23:59,5514,GRANADA BASE AÉREA,"0,6","938,3","935,0",GRANADA,"33,1","0,2","33,1","26,6","20,2",
687,,2017-07-07,24,14,,14:40,05:00,5514,GRANADA BASE AÉREA,"0,0","938,9","935,5",GRANADA,,"9,2","30,6","24,6","18,7",
