fecha,SO2_Media,SO2_Mediana,SO2_Max,SO2_Min,PART_Media,PART_Mediana,PART_Max,PART_Min,NO2_Media,NO2_Mediana,NO2_Max,NO2_Min,CO_Media,CO_Mediana,CO_Max,CO_Min,O3_Media,O3_Mediana,O3_Max,O3_Min
2019-01-12,5.972222222222222,6.0,13.0,4.0,41.75694444444444,44.0,74.0,14.0,67.79166666666667,65.0,135.0,12.0,945.0069444444445,924.0,1917.0,518.0,,,,
2019-01-13,6.076388888888889,6.0,10.0,4.0,54.798611111111114,58.5,96.0,19.0,68.06944444444444,61.5,147.0,20.0,1108.5,1096.0,2527.0,587.0,,,,
2019-01-14,14.5,9.5,169.0,4.0,49.861111111111114,49.0,95.0,28.0,87.36805555555556,84.0,199.0,36.0,1195.3055555555557,1097.0,2895.0,658.0,,,,
2019-01-15,11.17361111111111,9.0,66.0,5.0,57.888888888888886,56.0,143.0,26.0,84.47222222222223,75.0,184.0,37.0,1158.0277777777778,947.0,2786.0,606.0,,,,
2019-01-16,7.0,7.0,10.0,4.0,69.875,68.0,113.0,37.0,79.39583333333333,78.5,141.0,36.0,1247.3472222222222,1133.0,2515.0,693.0,,,,
2019-01-17,5.9765625,6.0,10.0,4.0,51.28125,57.0,183.0,11.0,59.453125,61.0,121.0,9.0,1016.8515625,987.0,1796.0,631.0,,,,
2019-01-18,5.930555555555555,5.0,16.0,4.0,41.36805555555556,39.5,206.0,20.0,56.861111111111114,54.0,123.0,26.0,964.2777777777778,878.0,2291.0,677.0,,,,
2019-01-19,5.291666666666667,5.0,9.0,4.0,36.18055555555556,34.0,56.0,17.0,48.77777777777778,49.0,83.0,19.0,859.6458333333334,852.0,1344.0,704.0,,,,
2019-01-20,4.326388888888889,4.0,5.0,4.0,13.854166666666666,12.0,47.0,5.0,25.75,24.0,59.0,6.0,784.8263888888889,743.0,1156.0,652.0,,,,
2019-01-21,4.861111111111111,5.0,9.0,3.0,15.555555555555555,13.0,46.0,7.0,43.15972222222222,34.0,155.0,3.0,893.3194444444445,785.0,2606.0,616.0,,,,
2019-01-22,5.416666666666667,5.0,17.0,3.0,24.1875,24.0,47.0,12.0,48.604166666666664,45.5,91.0,16.0,943.4930555555555,876.0,1837.0,713.0,,,,
2019-01-23,4.256944444444445,4.0,5.0,4.0,15.430555555555555,15.0,27.0,10.0,45.36805555555556,45.0,106.0,12.0,880.6944444444445,887.0,1304.0,707.0,,,,
2019-01-24,4.729166666666667,5.0,7.0,4.0,16.90277777777778,12.0,46.0,8.0,42.729166666666664,41.0,99.0,3.0,945.5694444444445,836.5,1804.0,689.0,,,,
2019-01-25,5.034722222222222,5.0,8.0,4.0,24.541666666666668,24.5,58.0,6.0,42.77777777777778,38.0,106.0,12.0,1007.3402777777778,896.0,2046.0,695.0,,,,
2019-01-26,5.763888888888889,6.0,9.0,3.0,23.32638888888889,21.0,61.0,9.0,60.94444444444444,56.5,149.0,10.0,1040.201388888889,933.0,3115.0,691.0,,,,
2019-01-27,4.493055555555555,4.0,6.0,4.0,27.65277777777778,28.0,50.0,10.0,34.36805555555556,34.5,67.0,8.0,893.9583333333334,891.0,1352.0,721.0,,,,
2019-01-28,5.104166666666667,5.0,13.0,4.0,20.006944444444443,20.0,32.0,12.0,39.71527777777778,36.0,108.0,9.0,948.9166666666666,889.0,1820.0,738.0,,,,
2019-01-29,4.748251748251748,5.0,9.0,4.0,20.944055944055943,18.0,53.0,10.0,39.72027972027972,32.0,86.0,10.0,944.013986013986,898.0,1435.0,741.0,,,,
2019-01-30,4.625,5.0,6.0,4.0,14.3125,13.0,27.0,9.0,37.583333333333336,33.5,87.0,5.0,881.8611111111111,850.0,1400.0,736.0,,,,
2019-01-31,4.472727272727273,4.0,6.0,3.0,11.572727272727272,11.0,21.0,8.0,33.32727272727273,30.0,86.0,3.0,561.4090909090909,508.0,944.0,241.0,,,,
2019-02-01,4.319444444444445,4.0,7.0,3.0,7.965277777777778,8.0,15.0,5.0,25.59027777777778,22.0,83.0,3.0,250.40972222222223,246.0,430.0,168.0,,,,
2019-02-02,4.145833333333333,4.0,5.0,3.0,11.270833333333334,10.0,36.0,5.0,22.791666666666668,16.0,88.0,4.0,309.7013888888889,280.0,815.0,170.0,,,,
2019-02-03,4.284722222222222,4.0,6.0,4.0,12.412371134020619,12.0,20.0,6.0,30.03472222222222,26.5,88.0,6.0,302.36805555555554,259.5,632.0,179.0,,,,
2019-02-04,9.368055555555555,8.0,42.0,4.0,22.98611111111111,16.0,83.0,10.0,67.02777777777777,69.0,170.0,11.0,613.3263888888889,474.5,2082.0,227.0,,,,
2019-02-05,10.38888888888889,9.0,67.0,4.0,39.53472222222222,33.5,98.0,19.0,85.59027777777777,82.0,171.0,31.0,850.4722222222222,646.0,2606.0,270.0,,,,
2019-02-06,8.208333333333334,7.0,19.0,4.0,41.770833333333336,37.0,96.0,16.0,79.88888888888889,68.5,173.0,21.0,821.6944444444445,594.5,3060.0,262.0,,,,
2019-02-07,9.048951048951048,8.0,39.0,4.0,41.37062937062937,39.0,101.0,24.0,75.63636363636364,71.0,133.0,33.0,735.3006993006993,612.0,1700.0,311.0,,,,
2019-02-08,8.708333333333334,7.0,30.0,4.0,40.47222222222222,37.0,67.0,17.0,78.13888888888889,74.0,176.0,21.0,751.6736111111111,599.5,2246.0,261.0,,,,
2019-02-09,5.979166666666667,6.0,11.0,4.0,42.166666666666664,47.0,67.0,10.0,63.229166666666664,59.5,127.0,12.0,594.0486111111111,562.0,1362.0,220.0,,,,
2019-02-10,5.041666666666667,5.0,7.0,4.0,40.8125,41.0,72.0,17.0,48.47222222222222,54.0,106.0,12.0,574.7638888888889,506.0,1355.0,326.0,,,,
2019-02-11,5.840277777777778,6.0,13.0,4.0,24.3125,23.0,48.0,10.0,47.583333333333336,42.5,111.0,12.0,543.5,490.5,1429.0,312.0,,,,
2019-02-12,6.479166666666667,6.0,14.0,4.0,36.40277777777778,33.5,73.0,21.0,53.40277777777778,49.0,144.0,19.0,604.7777777777778,496.0,1903.0,302.0,,,,
2019-02-13,6.201388888888889,6.0,26.0,4.0,34.25694444444444,39.0,57.0,9.0,60.77777777777778,56.5,130.0,22.0,631.2638888888889,560.0,1511.0,345.0,,,,
2019-02-14,6.131944444444445,5.0,13.0,4.0,33.81944444444444,34.0,60.0,15.0,62.02777777777778,60.5,148.0,19.0,650.6458333333334,583.0,1597.0,359.0,,,,
2019-02-15,7.055555555555555,7.0,37.0,4.0,45.69444444444444,45.0,78.0,26.0,67.375,58.5,119.0,34.0,689.6597222222222,569.0,1332.0,411.0,,,,
2019-02-16,5.819444444444445,6.0,8.0,4.0,34.388888888888886,34.0,64.0,15.0,60.451388888888886,60.0,111.0,15.0,604.2152777777778,575.0,1126.0,369.0,,,,
2019-02-17,5.0625,5.0,7.0,4.0,29.51388888888889,27.0,72.0,10.0,46.21527777777778,49.0,94.0,7.0,536.7986111111111,488.0,1033.0,327.0,,,,
2019-02-18,6.354166666666667,6.0,11.0,4.0,43.666666666666664,39.0,86.0,24.0,60.236111111111114,55.0,119.0,18.0,663.8611111111111,622.5,1441.0,372.0,,,,
2019-02-19,7.805555555555555,6.0,34.0,4.0,55.56944444444444,57.5,70.0,38.0,54.93055555555556,55.0,103.0,16.0,599.3402777777778,566.0,1073.0,421.0,,,,
2019-02-20,6.205357142857143,6.0,15.0,4.0,64.20535714285714,60.0,114.0,51.0,58.55855855855856,57.0,114.0,14.0,577.6576576576576,516.0,1453.0,254.0,,,,
2019-02-21,7.381944444444445,7.0,23.0,5.0,54.423611111111114,57.0,86.0,31.0,56.09027777777778,55.0,115.0,14.0,504.30555555555554,393.0,1383.0,233.0,,,,
2019-02-22,6.75,6.0,12.0,4.0,63.00694444444444,58.5,100.0,43.0,62.298611111111114,57.0,142.0,13.0,571.7152777777778,435.0,1537.0,225.0,,,,
2019-02-23,8.92361111111111,8.0,27.0,4.0,73.11111111111111,75.0,100.0,52.0,66.1875,64.0,125.0,20.0,547.5069444444445,513.5,1278.0,282.0,,,,
2019-02-24,6.375,6.0,10.0,4.0,44.93055555555556,45.0,76.0,27.0,42.020833333333336,38.0,90.0,9.0,412.44444444444446,371.0,960.0,231.0,,,,
2019-02-25,7.673611111111111,7.0,26.0,5.0,36.395833333333336,33.0,84.0,19.0,58.84027777777778,53.0,130.0,14.0,548.1944444444445,479.5,1202.0,287.0,,,,
2019-02-26,8.340277777777779,7.0,18.0,5.0,35.06944444444444,34.5,68.0,15.0,60.861111111111114,56.0,141.0,13.0,575.0347222222222,477.0,1723.0,280.0,,,,
2019-02-27,7.861111111111111,7.0,22.0,5.0,25.375,24.5,53.0,12.0,59.541666666666664,46.0,128.0,15.0,558.3194444444445,425.0,1348.0,292.0,,,,
2019-02-28,8.713286713286713,7.0,27.0,5.0,30.46153846153846,34.0,45.0,12.0,53.26573426573427,55.0,127.0,10.0,502.65734265734267,479.0,2060.0,287.0,,,,
2019-03-01,7.847222222222222,7.0,22.0,5.0,39.50694444444444,42.0,63.0,16.0,54.43055555555556,54.0,108.0,17.0,582.5763888888889,553.0,1206.0,340.0,,,,
2019-03-02,5.861111111111111,6.0,7.0,5.0,40.13194444444444,41.0,54.0,22.0,46.8125,48.0,91.0,14.0,551.4513888888889,508.0,1094.0,377.0,,,,
2019-03-03,5.909722222222222,6.0,7.0,5.0,30.29861111111111,32.0,55.0,11.0,42.888888888888886,40.5,106.0,5.0,558.8055555555555,538.0,1038.0,359.0,,,,
2019-03-04,6.229166666666667,6.0,7.0,5.0,32.3125,32.0,57.0,14.0,46.770833333333336,45.0,96.0,11.0,603.7361111111111,559.0,1171.0,382.0,,,,
2019-03-05,6.569444444444445,7.0,8.0,5.0,25.95138888888889,25.5,51.0,6.0,43.00694444444444,45.5,83.0,9.0,567.8402777777778,508.5,1277.0,370.0,,,,
2019-03-06,6.557971014492754,6.0,33.0,5.0,19.63888888888889,21.0,36.0,12.0,29.3768115942029,26.5,79.0,3.0,448.1159420289855,434.5,753.0,316.0,,,,
2019-03-07,5.493055555555555,6.0,6.0,4.0,19.72222222222222,23.0,39.0,6.0,36.65277777777778,30.5,94.0,7.0,509.49305555555554,454.0,961.0,360.0,,,,
2019-03-08,6.097222222222222,6.0,7.0,5.0,22.46527777777778,24.0,52.0,8.0,48.916666666666664,50.5,106.0,8.0,573.6458333333334,532.0,1181.0,389.0,,,,
2019-03-09,6.305555555555555,6.0,8.0,5.0,25.02777777777778,25.0,84.0,8.0,47.576388888888886,48.5,101.0,10.0,600.1458333333334,547.0,1652.0,382.0,,,,
2019-03-10,6.5,6.5,8.0,5.0,25.90277777777778,28.0,46.0,12.0,47.11805555555556,45.0,113.0,11.0,621.1805555555555,587.5,1236.0,455.0,,,,
2019-03-11,6.715277777777778,7.0,8.0,6.0,29.54861111111111,30.5,55.0,11.0,54.625,49.0,113.0,13.0,715.5555555555555,629.5,1999.0,450.0,,,,
2019-03-12,6.833333333333333,7.0,8.0,5.0,29.78472222222222,31.0,49.0,9.0,59.145833333333336,53.5,140.0,14.0,679.8263888888889,604.0,1416.0,452.0,,,,
2019-03-13,5.117647058823529,6.0,8.0,3.0,30.433333333333334,22.5,85.0,11.0,42.395833333333336,38.0,114.0,11.0,646.3888888888889,602.0,1206.0,510.0,,,,
2019-03-14,4.5625,4.0,18.0,3.0,25.145833333333332,21.0,51.0,10.0,50.78472222222222,39.5,111.0,14.0,671.0069444444445,604.0,1289.0,504.0,,,,
2019-03-15,5.131944444444445,4.0,16.0,3.0,33.90277777777778,27.0,83.0,11.0,65.97916666666667,63.0,125.0,17.0,785.5833333333334,710.0,1568.0,534.0,,,,
2019-03-16,3.7291666666666665,3.0,20.0,3.0,25.15972222222222,23.5,60.0,5.0,56.69444444444444,65.5,118.0,7.0,710.2916666666666,697.0,1190.0,505.0,,,,
2019-03-17,3.0208333333333335,3.0,4.0,3.0,33.638888888888886,30.0,83.0,9.0,41.47222222222222,45.5,90.0,4.0,663.8472222222222,658.0,928.0,495.0,,,,
2019-03-18,3.0833333333333335,3.0,4.0,3.0,52.236111111111114,52.5,82.0,28.0,39.5625,34.0,101.0,7.0,723.2569444444445,689.0,1359.0,561.0,,,,
2019-03-19,3.022222222222222,3.0,4.0,3.0,23.784172661870503,24.0,53.0,5.0,30.798561151079138,27.0,70.0,6.0,685.7462686567164,657.5,931.0,563.0,,,,
2019-03-20,3.1666666666666665,3.0,5.0,3.0,25.125,25.5,70.0,8.0,39.708333333333336,33.5,105.0,14.0,735.25,703.0,1159.0,574.0,,,,
2019-03-21,3.3333333333333335,3.0,16.0,3.0,22.4375,20.0,56.0,7.0,34.8728813559322,27.0,103.0,6.0,718.5347222222222,692.5,1039.0,554.0,,,,
2019-03-22,3.2708333333333335,3.0,10.0,3.0,33.22222222222222,34.0,62.0,14.0,45.673611111111114,41.5,124.0,16.0,766.8819444444445,725.5,1098.0,633.0,,,,
2019-03-23,5.159722222222222,3.0,34.0,3.0,25.993055555555557,22.5,55.0,8.0,39.46527777777778,35.0,89.0,7.0,750.5208333333334,731.5,953.0,651.0,,,,
2019-03-24,3.013888888888889,3.0,4.0,3.0,30.125,30.0,64.0,13.0,44.979166666666664,40.0,96.0,19.0,870.5277777777778,847.0,1439.0,712.0,,,,
2019-03-25,6.304964539007092,3.0,82.0,3.0,23.631944444444443,22.0,49.0,10.0,48.888888888888886,46.0,106.0,15.0,848.3402777777778,806.5,1386.0,685.0,,,,
2019-03-26,6.5,3.0,51.0,3.0,31.32638888888889,29.0,57.0,13.0,48.208333333333336,50.0,110.0,8.0,840.1666666666666,794.0,1572.0,645.0,,,,
2019-03-27,3.548611111111111,3.0,24.0,3.0,25.34027777777778,19.0,82.0,9.0,29.28472222222222,24.0,98.0,3.0,759.0069444444445,745.0,1072.0,600.0,,,,
2019-03-28,4.020833333333333,3.0,24.0,3.0,26.083333333333332,27.5,53.0,8.0,37.708333333333336,35.0,86.0,13.0,817.8611111111111,782.5,1166.0,707.0,,,,
2019-03-29,4.3125,3.0,26.0,3.0,27.02777777777778,22.5,64.0,11.0,47.15277777777778,37.5,106.0,10.0,855.2083333333334,821.5,1275.0,712.0,,,,
2019-03-30,3.0,3.0,3.0,3.0,31.59027777777778,34.0,54.0,9.0,28.805555555555557,27.0,63.0,9.0,867.0208333333334,862.5,1001.0,764.0,,,,
2019-03-31,3.0,3.0,3.0,3.0,29.818840579710145,23.0,102.0,9.0,24.355072463768117,18.0,83.0,9.0,926.927536231884,890.5,1356.0,818.0,,,,
2019-04-01,3.3194444444444446,3.0,13.0,3.0,15.375,13.0,42.0,5.0,37.625,34.0,91.0,4.0,1003.7152777777778,958.5,1742.0,820.0,,,,
2019-04-02,3.0208333333333335,3.0,4.0,3.0,24.96527777777778,25.0,58.0,5.0,39.923611111111114,35.0,97.0,12.0,1026.8541666666667,951.0,1806.0,794.0,,,,
2019-04-03,3.1180555555555554,3.0,8.0,3.0,31.305555555555557,34.0,76.0,7.0,43.263888888888886,37.0,106.0,8.0,1030.2847222222222,960.5,1826.0,853.0,,,,
2019-04-04,3.2357142857142858,3.0,11.0,3.0,19.82638888888889,21.0,36.0,6.0,37.093525179856115,32.0,95.0,13.0,601.6231884057971,427.5,1600.0,286.0,,,,
2019-04-05,3.0833333333333335,3.0,6.0,3.0,12.42361111111111,12.0,29.0,5.0,36.22222222222222,36.5,94.0,4.0,368.0625,360.5,613.0,234.0,,,,
2019-04-06,3.0,3.0,3.0,3.0,10.118881118881118,9.0,63.0,5.0,23.216783216783217,22.0,67.0,5.0,346.61538461538464,337.0,484.0,269.0,,,,
2019-04-07,3.0,3.0,3.0,3.0,11.604166666666666,10.0,45.0,5.0,22.54861111111111,16.5,75.0,4.0,392.06944444444446,363.5,807.0,286.0,,,,
2019-04-08,3.006993006993007,3.0,4.0,3.0,13.146853146853147,13.0,29.0,6.0,36.55244755244755,38.0,100.0,3.0,472.97202797202794,450.0,905.0,306.0,,,,
2019-04-09,3.0,3.0,3.0,3.0,15.395833333333334,13.0,43.0,5.0,31.020833333333332,27.0,106.0,5.0,443.6458333333333,421.5,1075.0,317.0,,,,
2019-04-10,3.0,3.0,3.0,3.0,15.535714285714286,16.0,32.0,5.0,32.55714285714286,24.0,99.0,5.0,458.9714285714286,428.0,958.0,318.0,,,,
2019-04-11,3.3986013986013988,3.0,12.0,3.0,17.43220338983051,19.0,38.0,5.0,34.6013986013986,28.0,89.0,11.0,472.1048951048951,432.0,1035.0,333.0,,,,
2019-04-12,3.5208333333333335,3.0,15.0,3.0,15.770833333333334,13.0,61.0,5.0,42.0,33.0,112.0,14.0,495.2638888888889,438.5,1127.0,318.0,,,,
2019-04-13,3.3541666666666665,3.0,11.0,3.0,20.618055555555557,19.0,47.0,6.0,47.00694444444444,51.5,103.0,10.0,514.7847222222222,493.0,1145.0,367.0,,,,
2019-04-14,3.0,3.0,3.0,3.0,20.97457627118644,22.0,34.0,6.0,38.923611111111114,36.0,111.0,8.0,541.8958333333334,510.0,1036.0,399.0,,,,
2019-04-15,4.204225352112676,3.0,35.0,3.0,36.352112676056336,31.0,101.0,14.0,44.605633802816904,35.0,100.0,11.0,604.0774647887324,544.0,1208.0,393.0,,,,
2019-04-16,3.7153284671532845,3.0,14.0,3.0,22.78985507246377,27.0,55.0,5.0,34.88721804511278,28.0,148.0,8.0,543.4855072463768,525.0,996.0,423.0,,,,
2019-04-17,3.076388888888889,3.0,10.0,3.0,43.451388888888886,39.0,107.0,18.0,34.50694444444444,28.0,89.0,11.0,566.4236111111111,534.0,983.0,433.0,,,,
2019-04-18,3.2152777777777777,3.0,10.0,3.0,19.069444444444443,8.0,69.0,5.0,24.15972222222222,21.0,95.0,5.0,543.8194444444445,523.0,903.0,448.0,,,,
2019-04-19,3.0,3.0,3.0,3.0,16.958333333333332,10.0,56.0,5.0,20.069444444444443,18.5,55.0,6.0,565.9027777777778,557.5,781.0,477.0,,,,
2019-04-20,3.0,3.0,3.0,3.0,11.041666666666666,12.0,50.0,5.0,22.11111111111111,20.0,53.0,8.0,602.1111111111111,597.0,750.0,501.0,,,,
2019-04-21,3.0,3.0,3.0,3.0,14.194444444444445,14.0,35.0,6.0,17.09722222222222,16.0,49.0,3.0,611.3125,601.5,862.0,496.0,,,,
2019-04-22,3.138888888888889,3.0,8.0,3.0,18.67361111111111,16.0,58.0,5.0,40.90972222222222,36.0,113.0,10.0,706.1666666666666,682.5,990.0,566.0,,,,
2019-04-23,3.0555555555555554,3.0,5.0,3.0,17.42361111111111,12.0,42.0,5.0,39.270833333333336,34.0,103.0,10.0,651.0833333333334,641.5,859.0,520.0,,,,
2019-04-24,3.06993006993007,3.0,5.0,3.0,10.202797202797203,10.0,24.0,5.0,29.76923076923077,25.0,87.0,3.0,634.2027972027972,621.0,1121.0,487.0,,,,
2019-04-25,3.0,3.0,3.0,3.0,13.902777777777779,10.5,43.0,6.0,28.694444444444443,28.5,93.0,3.0,685.5,675.5,1156.0,524.0,,,,
2019-04-26,4.465277777777778,3.0,23.0,3.0,17.069444444444443,15.0,44.0,5.0,40.041666666666664,35.0,92.0,11.0,720.9861111111111,691.5,1184.0,562.0,,,,
2019-04-27,3.513888888888889,3.0,16.0,3.0,17.53472222222222,18.0,46.0,6.0,40.541666666666664,40.0,81.0,9.0,735.7291666666666,702.0,1929.0,602.0,,,,
2019-04-28,3.0,3.0,3.0,3.0,16.34722222222222,15.0,46.0,5.0,31.67361111111111,30.0,66.0,10.0,718.2222222222222,707.5,1002.0,574.0,,,,
2019-04-29,4.635036496350365,3.0,26.0,3.0,18.083916083916083,16.0,49.0,6.0,47.419117647058826,45.5,99.0,13.0,846.427536231884,804.0,1759.0,622.0,,,,
2019-04-30,3.4375,3.0,11.0,3.0,27.65972222222222,26.5,74.0,9.0,56.9375,55.0,103.0,16.0,939.8611111111111,900.5,1485.0,720.0,,,,
2019-05-01,3.826388888888889,3.0,28.0,3.0,20.82638888888889,23.0,43.0,8.0,39.173611111111114,37.5,83.0,6.0,836.9166666666666,808.0,1255.0,736.0,,,,
2019-05-02,3.7083333333333335,3.0,12.0,3.0,22.17361111111111,20.5,63.0,7.0,47.125,44.0,116.0,13.0,878.6111111111111,865.0,1218.0,723.0,,,,
2019-05-03,4.055555555555555,3.0,33.0,3.0,26.944444444444443,27.0,61.0,11.0,41.34722222222222,37.0,93.0,10.0,878.8125,854.0,1208.0,707.0,,,,
2019-05-04,3.0,3.0,3.0,3.0,25.430555555555557,25.0,61.0,5.0,26.479166666666668,22.0,79.0,8.0,871.3125,850.5,1608.0,755.0,,,,
2019-05-05,3.0,3.0,3.0,3.0,27.645833333333332,34.0,60.0,5.0,26.791666666666668,24.0,64.0,9.0,867.6875,848.0,1131.0,772.0,,,,
2019-05-06,3.388888888888889,3.0,17.0,3.0,25.875,26.5,53.0,6.0,40.298611111111114,39.0,88.0,8.0,941.8055555555555,903.5,1507.0,780.0,,,,
2019-05-07,3.1041666666666665,3.0,5.0,3.0,27.166666666666668,28.0,82.0,8.0,41.13194444444444,37.5,102.0,12.0,922.7152777777778,883.0,1407.0,785.0,,,,
2019-05-08,3.6338028169014085,3.0,22.0,3.0,22.908450704225352,21.0,64.0,8.0,27.718309859154928,22.0,94.0,9.0,937.3591549295775,910.0,1401.0,815.0,,,,
2019-05-09,3.0,3.0,3.0,3.0,17.471830985915492,19.0,70.0,5.0,23.859154929577464,20.0,64.0,4.0,950.4154929577464,936.5,1329.0,829.0,,,,
2019-05-10,4.652777777777778,3.0,25.0,3.0,21.1875,22.0,59.0,5.0,40.673611111111114,42.0,78.0,12.0,1012.0763888888889,966.5,1596.0,849.0,,,,
2019-05-11,4.916666666666667,3.0,36.0,3.0,22.05504587155963,24.0,33.0,6.0,37.74305555555556,38.0,75.0,8.0,934.5625,929.0,1356.0,782.0,,,,
2019-05-12,3.0,3.0,3.0,3.0,20.125,21.0,38.0,8.0,25.17361111111111,22.0,69.0,7.0,946.3819444444445,928.5,1257.0,857.0,,,,
2019-05-13,3.1041666666666665,3.0,8.0,3.0,24.36111111111111,23.0,74.0,9.0,37.576388888888886,35.0,84.0,13.0,1005.8888888888889,986.5,1306.0,884.0,,,,
2019-05-14,4.104166666666667,3.0,26.0,3.0,25.375,23.0,68.0,10.0,40.21527777777778,38.5,103.0,7.0,1005.6458333333334,986.5,1525.0,882.0,,,,
2019-05-15,3.1538461538461537,3.0,5.0,3.0,28.3,26.0,57.0,12.0,50.98461538461538,43.0,112.0,15.0,751.9230769230769,916.5,1682.0,198.0,,,,
2019-05-16,3.3819444444444446,3.0,28.0,3.0,32.88194444444444,28.0,70.0,19.0,43.0625,33.5,108.0,12.0,379.52777777777777,327.0,814.0,223.0,,,,
2019-05-17,3.0069444444444446,3.0,4.0,3.0,20.11111111111111,18.0,42.0,9.0,22.756944444444443,22.0,71.0,4.0,302.24305555555554,287.5,613.0,210.0,,,,
2019-05-18,3.0347222222222223,3.0,5.0,3.0,18.618055555555557,17.5,44.0,7.0,22.17361111111111,18.0,58.0,4.0,284.0625,271.0,517.0,184.0,,,,
2019-05-19,3.0,3.0,3.0,3.0,14.652777777777779,15.0,27.0,5.0,17.0625,13.0,66.0,4.0,283.63194444444446,267.0,681.0,199.0,,,,
2019-05-20,3.236111111111111,3.0,14.0,3.0,17.270833333333332,19.0,31.0,5.0,26.26388888888889,23.0,72.0,5.0,364.00694444444446,340.5,662.0,258.0,,,,
2019-05-21,4.201388888888889,3.0,35.0,3.0,23.32638888888889,20.0,64.0,8.0,37.47222222222222,29.0,91.0,10.0,392.25,369.5,778.0,248.0,,,,
2019-05-22,3.1041666666666665,3.0,10.0,3.0,26.1875,26.0,60.0,13.0,35.951388888888886,31.0,90.0,14.0,438.4166666666667,410.5,885.0,310.0,,,,
2019-05-23,3.1180555555555554,3.0,7.0,3.0,25.09722222222222,23.0,63.0,10.0,43.49305555555556,39.0,97.0,17.0,452.6111111111111,423.5,817.0,313.0,,,,
2019-05-24,3.138888888888889,3.0,5.0,3.0,26.32638888888889,21.0,78.0,10.0,46.34027777777778,40.0,103.0,11.0,485.30555555555554,438.0,1055.0,294.0,,,,
2019-05-25,3.1319444444444446,3.0,9.0,3.0,29.03472222222222,32.0,67.0,5.0,21.993055555555557,19.5,64.0,7.0,412.65972222222223,408.5,686.0,321.0,,,,
2019-05-26,3.0,3.0,3.0,3.0,18.583333333333332,16.5,39.0,6.0,21.708333333333332,19.0,74.0,7.0,412.3611111111111,402.5,668.0,321.0,,,,
2019-05-27,3.0069444444444446,3.0,4.0,3.0,41.355932203389834,20.0,1000.0,13.0,42.083333333333336,36.0,111.0,13.0,488.3333333333333,454.5,849.0,320.0,,,,
2019-05-28,3.125874125874126,3.0,6.0,3.0,8.205607476635514,6.0,20.0,5.0,40.97202797202797,34.0,97.0,14.0,531.2167832167833,481.0,1119.0,384.0,,,,
2019-05-29,4.222222222222222,3.0,25.0,3.0,26.07638888888889,23.0,49.0,15.0,37.18055555555556,30.5,99.0,8.0,524.6527777777778,508.0,851.0,384.0,,,,
2019-05-30,4.048611111111111,3.0,25.0,3.0,31.28472222222222,31.0,44.0,20.0,32.333333333333336,28.5,88.0,8.0,528.3194444444445,505.5,864.0,404.0,,,,
2019-05-31,5.583333333333333,3.0,36.0,3.0,26.15972222222222,26.5,39.0,16.0,42.951388888888886,38.5,95.0,15.0,525.8333333333334,507.0,894.0,407.0,,,,
2019-06-01,3.7847222222222223,3.0,17.0,3.0,21.67361111111111,21.0,39.0,12.0,33.361111111111114,31.0,88.0,8.0,490.7291666666667,479.5,718.0,405.0,,,,
