fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2019-04-12,12.624113475177305,12.0,56.0,4.0,43.12734082397004,0.0,954.1339887640451,949.6734082397004,9.657865168539326,10.3,20.3,10.9,1.5,2.428183520599251,19.0390625
2019-04-13,19.0390625,20.0,41.0,6.0,25.0,0.0,954.7,951.2,9.2,12.7,22.3,12.2,2.1,2.8,17.881944444444443
2019-04-14,17.881944444444443,12.0,45.0,6.0,27.0,0.0,954.4,949.5,8.3,11.4,25.6,14.9,4.2,1.9,39.38732394366197
2019-04-15,39.38732394366197,20.0,135.0,13.0,23.0,0.0,952.6,947.3,15.0,10.3,27.7,17.4,7.0,5.6,21.722222222222218
2019-04-16,21.722222222222218,21.0,41.0,12.0,14.0,0.0,952.7,948.1,8.9,12.6,26.1,16.3,6.5,1.7,36.286885245901644
2019-04-17,36.286885245901644,29.0,91.0,13.0,99.0,16.8,949.5,941.5,17.5,3.6,28.5,18.0,7.6,6.7,15.743055555555555
2019-04-18,15.743055555555555,6.0,55.0,1.0,99.0,6.6,949.2,944.9,10.3,1.9,16.5,11.4,6.4,3.9,8.194444444444445
2019-04-19,8.194444444444445,6.0,35.0,2.0,17.0,0.0,949.6,947.1,8.9,6.6,17.2,11.4,5.6,0.6,8.8125
2019-04-20,8.8125,9.0,15.0,5.0,3.0,5.6,948.4,943.9,10.8,2.2,16.9,12.0,7.2,1.1,12.673611111111109
2019-04-21,12.673611111111109,12.5,27.0,5.0,3.0,0.0,946.0,940.0,8.9,0.6,16.2,12.6,9.0,2.8,15.10909090909091
2019-04-22,15.10909090909091,13.5,28.0,7.0,99.0,0.2,940.0,936.8,6.1,0.9,17.7,13.2,8.6,1.1,12.215277777777779
2019-04-23,12.215277777777779,8.0,26.0,4.0,29.0,12.1,943.2,934.8,15.0,4.6,15.4,10.8,6.3,2.5,7.0419580419580425
2019-04-24,7.0419580419580425,7.0,13.0,4.0,21.0,0.0,948.8,943.2,13.9,4.0,16.9,11.7,6.5,3.9,9.513888888888891
2019-04-25,9.513888888888891,9.0,23.0,3.0,27.0,3.6,955.9,946.7,14.4,3.0,16.6,12.0,7.5,3.6,18.20833333333333
2019-04-26,18.20833333333333,14.0,48.0,8.0,32.0,0.0,958.6,955.5,8.9,13.2,20.8,12.2,3.6,2.2,20.5
2019-04-27,20.5,20.0,44.0,14.0,18.0,0.0,959.1,954.7,8.9,13.1,25.4,14.6,3.9,2.5,13.576388888888891
2019-04-28,13.576388888888891,13.0,38.0,8.0,20.0,0.0,957.1,950.6,8.3,12.8,27.0,16.4,5.9,2.5,13.398601398601398
2019-04-29,13.398601398601398,13.0,31.0,5.0,99.0,0.0,953.5,948.9,7.2,11.0,26.3,16.9,7.5,1.4,19.925925925925924
2019-04-30,19.925925925925924,19.0,47.0,10.0,16.0,0.0,951.8,947.1,9.7,12.4,28.2,17.7,7.2,1.9,17.867132867132867
2019-05-01,17.867132867132867,19.0,29.0,10.0,99.0,0.0,948.8,943.9,10.8,13.1,28.2,18.2,8.3,3.6,19.13888888888889
2019-05-02,19.13888888888889,20.0,35.0,8.0,99.0,3.2,946.6,943.3,8.9,7.9,27.8,19.0,10.2,1.1,17.507042253521128
2019-05-03,17.507042253521128,16.0,33.0,10.0,27.0,0.0,946.3,941.8,14.4,12.0,26.7,17.5,8.3,3.9,25.15492957746479
2019-05-04,25.15492957746479,16.0,55.0,13.0,28.0,0.0,949.6,945.6,10.3,9.7,23.7,16.5,9.3,3.6,21.165354330708663
2019-05-05,21.165354330708663,17.0,62.0,10.0,27.0,0.0,952.4,948.9,10.8,9.5,26.5,17.8,9.0,3.6,19.753968253968253
2019-05-06,19.753968253968253,17.5,40.0,11.0,29.0,0.0,954.2,951.2,10.8,12.9,27.9,18.4,8.8,2.5,25.38888888888889
