fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-08-30,18.430555555555557,17.5,33.0,9.0,17.0,0.0,951.9,949.3,13.3,6.4,29.8,22.6,15.4,2.2,22.131944444444446
2017-08-31,22.131944444444446,21.0,34.0,15.0,99.0,0.0,951.9,948.3,7.2,11.4,34.2,25.0,15.9,2.5,32.763888888888886
2017-09-01,32.763888888888886,30.0,51.0,25.0,99.0,0.0,953.1,948.7,9.7,12.1,35.9,25.8,15.6,2.8,33.361111111111114
2017-09-02,33.361111111111114,32.0,52.0,16.0,99.0,0.0,954.8,952.1,9.2,10.4,34.0,25.7,17.4,2.2,26.88888888888889
2017-09-03,26.88888888888889,31.5,40.0,12.0,27.0,0.0,954.2,948.7,9.2,10.5,35.0,26.2,17.3,2.8,29.152777777777782
2017-09-04,29.152777777777782,30.5,44.0,14.0,27.0,0.0,953.6,949.5,10.3,12.3,34.5,25.4,16.2,2.8,30.14583333333333
2017-09-05,30.14583333333333,27.0,57.0,22.0,14.0,0.0,956.5,953.5,9.2,12.2,35.7,24.6,13.4,3.1,34.38194444444444
2017-09-06,34.38194444444444,31.0,71.0,20.0,17.0,0.0,956.4,951.0,10.3,11.9,37.5,26.6,15.7,2.2,31.244604316546763
2017-09-07,31.244604316546763,30.0,51.0,19.0,27.0,0.0,953.3,948.9,11.4,10.7,36.4,26.6,16.8,1.7,38.21527777777778
2017-09-08,38.21527777777778,37.5,73.0,25.0,99.0,0.0,951.2,947.0,10.3,11.7,35.8,26.0,16.1,2.8,47.46527777777778
2017-09-09,47.46527777777778,43.0,94.0,23.0,27.0,0.0,948.0,944.0,13.3,8.7,29.0,20.8,12.5,4.4,17.916666666666668
2017-09-10,17.916666666666668,16.0,36.0,7.0,27.0,0.0,951.1,945.8,10.8,12.2,29.7,21.8,14.0,3.1,19.944444444444443
2017-09-11,19.944444444444443,18.0,40.0,11.0,27.0,0.0,951.4,947.8,8.3,12.1,34.9,22.3,9.7,1.7,26.88888888888889
2017-09-12,26.88888888888889,23.0,86.0,9.0,36.0,0.0,954.8,949.7,9.2,12.2,36.3,24.2,12.2,1.1,26.47916666666667
2017-09-13,26.47916666666667,24.0,71.0,13.0,25.0,0.0,957.1,953.6,9.7,12.2,36.2,24.1,12.0,1.9,31.965277777777782
2017-09-14,31.965277777777782,29.0,65.0,16.0,99.0,0.0,955.7,949.9,11.4,10.8,33.9,23.0,12.2,2.8,27.22916666666667
2017-09-15,27.22916666666667,27.0,46.0,13.0,31.0,0.0,949.9,945.8,12.5,11.4,30.3,22.1,13.9,3.9,27.965277777777782
2017-09-16,27.965277777777782,29.0,60.0,13.0,29.0,0.0,951.9,946.9,10.3,11.8,26.3,17.4,8.4,2.8,24.86111111111111
2017-09-17,24.86111111111111,26.0,58.0,12.0,99.0,0.0,954.1,951.0,8.3,11.9,30.0,18.3,6.6,2.8,29.61111111111111
2017-09-18,29.61111111111111,24.0,83.0,15.0,31.0,0.0,955.9,952.5,11.4,11.9,29.6,18.7,7.8,2.8,31.44927536231884
2017-09-19,31.44927536231884,24.0,93.0,15.0,27.0,0.0,956.7,953.1,7.2,11.6,31.9,20.8,9.6,1.9,34.25
2017-09-20,34.25,30.0,100.0,18.0,28.0,0.0,955.5,951.4,9.2,11.5,31.5,20.6,9.8,1.7,37.1875
2017-09-21,37.1875,31.5,78.0,19.0,25.0,0.0,952.8,949.3,7.2,10.6,31.7,21.0,10.2,1.7,41.59027777777778
2017-09-22,41.59027777777778,37.0,78.0,24.0,17.0,0.0,953.7,950.0,9.2,11.2,31.8,21.1,10.4,2.8,36.04166666666666
2017-09-23,36.04166666666666,36.5,68.0,15.0,17.0,0.0,955.5,951.7,7.2,10.2,31.3,22.8,14.3,2.2,28.97916666666667
2017-09-24,28.97916666666667,31.5,49.0,13.0,18.0,0.0,956.5,953.3,10.8,11.4,32.9,22.7,12.5,2.5,38.138888888888886
2017-09-25,38.138888888888886,35.0,92.0,24.0,27.0,0.0,956.4,952.5,10.3,11.5,32.9,22.0,11.1,2.2,49.13888888888889
2017-09-26,49.13888888888889,36.5,244.0,15.0,99.0,0.0,954.6,950.9,9.2,11.2,31.8,21.1,10.4,3.1,43.82638888888889
2017-09-27,43.82638888888889,43.0,90.0,28.0,99.0,0.9,956.3,953.9,5.8,3.0,25.9,19.0,12.0,0.8,36.013888888888886
2017-09-28,36.013888888888886,36.5,69.0,17.0,99.0,0.0,957.4,954.7,5.8,3.0,29.4,22.9,16.4,1.4,32.86805555555556
2017-09-29,32.86805555555556,31.0,91.0,13.0,26.0,0.0,957.2,953.0,7.8,10.9,30.7,21.8,12.9,1.1,32.0625
2017-09-30,32.0625,33.0,85.0,13.0,99.0,0.0,956.3,951.3,7.2,9.9,32.2,22.0,11.7,1.4,34.55555555555556
2017-10-01,34.55555555555556,29.0,101.0,21.0,17.0,0.0,955.6,952.5,8.3,6.6,33.4,23.4,13.5,1.7,34.55555555555556
2017-10-02,34.55555555555556,36.0,63.0,17.0,19.0,0.0,957.0,953.5,8.3,10.8,32.6,23.2,13.7,1.9,29.0625
2017-10-03,29.0625,29.0,56.0,6.0,99.0,0.0,957.0,952.5,7.8,11.1,32.3,22.8,13.2,1.1,28.256944444444446
2017-10-04,28.256944444444446,27.0,85.0,13.0,20.0,0.0,958.1,955.6,12.8,10.0,30.8,22.5,14.2,2.5,28.23611111111111
2017-10-05,28.23611111111111,28.0,70.0,11.0,18.0,0.0,957.9,953.1,7.8,11.1,32.6,22.0,11.5,1.9,29.86111111111111
2017-10-06,29.86111111111111,25.5,66.0,16.0,27.0,0.0,955.4,950.9,9.7,11.1,33.4,21.8,10.1,1.4,32.56944444444444
2017-10-07,32.56944444444444,32.0,75.0,18.0,99.0,0.0,955.2,951.5,9.7,10.2,32.2,21.1,10.0,2.5,23.569444444444446
2017-10-08,23.569444444444446,25.5,37.0,11.0,29.0,0.0,955.6,951.8,9.2,10.9,31.2,21.7,12.2,1.4,35.666666666666664
2017-10-09,35.666666666666664,31.0,78.0,17.0,99.0,0.0,955.4,951.8,7.2,10.8,31.9,21.0,10.1,1.4,38.555555555555564
2017-10-10,38.555555555555564,33.5,86.0,21.0,16.0,0.0,956.3,952.6,7.2,10.6,32.3,21.0,9.8,0.6,38.97916666666666
2017-10-11,38.97916666666666,30.5,113.0,20.0,99.0,0.0,959.2,955.1,6.1,10.6,33.2,20.6,8.1,1.7,37.645833333333336
2017-10-12,37.645833333333336,36.0,71.0,24.0,18.0,0.0,961.1,958.4,6.7,5.2,30.9,21.2,11.5,1.1,43.673611111111114
2017-10-13,43.673611111111114,42.0,119.0,26.0,22.0,0.0,961.1,957.9,6.7,5.5,33.7,22.8,11.9,1.1,48.02083333333334
2017-10-14,48.02083333333334,43.5,87.0,32.0,32.0,0.05,960.1,957.4,12.5,5.0,33.1,22.5,11.9,1.4,45.611111111111114
2017-10-15,45.611111111111114,47.0,78.0,30.0,17.0,0.0,959.9,956.0,13.9,10.5,31.7,20.6,9.5,4.4,39.42553191489362
